"","Site","Well","Signal","Value","Experiment","Leaf"
"28551","4;2","E10","mScarlet",352,"AT1G64550(E,A)+gRNA_r6","Set6_Leaf_E"
"28552","4;2","E10","YB_Ratio",164.3137,"AT1G64550(E,A)+gRNA_r6","Set6_Leaf_E"
"28553","4;2","E11","yfp",11772,"AT1G64550(E,A)+gRNA_r6","Set6_Leaf_F"
"28554","4;2","E11","mTurquoise",266,"AT1G64550(E,A)+gRNA_r6","Set6_Leaf_F"
"28555","4;2","E11","mScarlet",328,"AT1G64550(E,A)+gRNA_r6","Set6_Leaf_F"
"28556","4;2","E11","YB_Ratio",44.25564,"AT1G64550(E,A)+gRNA_r6","Set6_Leaf_F"
"28557","4;2","E12","yfp",9778,"AT1G64550(E,A)+gRNA_r6","Set6_Leaf_F"
"28558","4;2","E12","mTurquoise",428,"AT1G64550(E,A)+gRNA_r6","Set6_Leaf_F"
"28559","4;2","E12","mScarlet",422,"AT1G64550(E,A)+gRNA_r6","Set6_Leaf_F"
"28560","4;2","E12","YB_Ratio",22.84579,"AT1G64550(E,A)+gRNA_r6","Set6_Leaf_F"
"28561","4;2","F1","yfp",6212,"AT2G26780(A,B)+gRNA_B","Set6_Leaf_A"
"28562","4;2","F1","mTurquoise",135,"AT2G26780(A,B)+gRNA_B","Set6_Leaf_A"
"28563","4;2","F1","mScarlet",426,"AT2G26780(A,B)+gRNA_B","Set6_Leaf_A"
"28564","4;2","F1","YB_Ratio",46.01481,"AT2G26780(A,B)+gRNA_B","Set6_Leaf_A"
"28565","4;2","F2","yfp",4899,"AT2G26780(A,B)+gRNA_B","Set6_Leaf_A"
"28566","4;2","F2","mTurquoise",216,"AT2G26780(A,B)+gRNA_B","Set6_Leaf_A"
"28567","4;2","F2","mScarlet",359,"AT2G26780(A,B)+gRNA_B","Set6_Leaf_A"
"28568","4;2","F2","YB_Ratio",22.68056,"AT2G26780(A,B)+gRNA_B","Set6_Leaf_A"
"28569","4;2","F3","yfp",3704,"AT2G26780(A,B)+gRNA_B","Set6_Leaf_B"
"28570","4;2","F3","mTurquoise",378,"AT2G26780(A,B)+gRNA_B","Set6_Leaf_B"
"28571","4;2","F3","mScarlet",317,"AT2G26780(A,B)+gRNA_B","Set6_Leaf_B"
"28572","4;2","F3","YB_Ratio",9.798942,"AT2G26780(A,B)+gRNA_B","Set6_Leaf_B"
"28573","4;2","F4","yfp",3705,"AT2G26780(A,B)+gRNA_B","Set6_Leaf_B"
"28574","4;2","F4","mTurquoise",436,"AT2G26780(A,B)+gRNA_B","Set6_Leaf_B"
"28575","4;2","F4","mScarlet",346,"AT2G26780(A,B)+gRNA_B","Set6_Leaf_B"
"28576","4;2","F4","YB_Ratio",8.497706,"AT2G26780(A,B)+gRNA_B","Set6_Leaf_B"
"28577","4;2","F5","yfp",4878,"AT2G26780(A,B)+gRNA_B","Set6_Leaf_C"
"28578","4;2","F5","mTurquoise",105,"AT2G26780(A,B)+gRNA_B","Set6_Leaf_C"
"28579","4;2","F5","mScarlet",403,"AT2G26780(A,B)+gRNA_B","Set6_Leaf_C"
"28580","4;2","F5","YB_Ratio",46.45714,"AT2G26780(A,B)+gRNA_B","Set6_Leaf_C"
"28581","4;2","F6","yfp",4159,"AT2G26780(A,B)+gRNA_B","Set6_Leaf_C"
"28582","4;2","F6","mTurquoise",103,"AT2G26780(A,B)+gRNA_B","Set6_Leaf_C"
"28583","4;2","F6","mScarlet",339,"AT2G26780(A,B)+gRNA_B","Set6_Leaf_C"
"28584","4;2","F6","YB_Ratio",40.37864,"AT2G26780(A,B)+gRNA_B","Set6_Leaf_C"
"28585","4;2","F7","yfp",9987,"AT1G64550(E,A)+gRNA_E","Set6_Leaf_D"
"28586","4;2","F7","mTurquoise",305,"AT1G64550(E,A)+gRNA_E","Set6_Leaf_D"
"28587","4;2","F7","mScarlet",340,"AT1G64550(E,A)+gRNA_E","Set6_Leaf_D"
"28588","4;2","F7","YB_Ratio",32.74426,"AT1G64550(E,A)+gRNA_E","Set6_Leaf_D"
"28589","4;2","F8","yfp",10724,"AT1G64550(E,A)+gRNA_E","Set6_Leaf_D"
"28590","4;2","F8","mTurquoise",304,"AT1G64550(E,A)+gRNA_E","Set6_Leaf_D"
"28591","4;2","F8","mScarlet",383,"AT1G64550(E,A)+gRNA_E","Set6_Leaf_D"
"28592","4;2","F8","YB_Ratio",35.27632,"AT1G64550(E,A)+gRNA_E","Set6_Leaf_D"
"28593","4;2","F9","yfp",27448,"AT1G64550(E,A)+gRNA_E","Set6_Leaf_E"
"28594","4;2","F9","mTurquoise",161,"AT1G64550(E,A)+gRNA_E","Set6_Leaf_E"
"28595","4;2","F9","mScarlet",423,"AT1G64550(E,A)+gRNA_E","Set6_Leaf_E"
"28596","4;2","F9","YB_Ratio",170.4845,"AT1G64550(E,A)+gRNA_E","Set6_Leaf_E"
"28597","4;2","F10","yfp",15406,"AT1G64550(E,A)+gRNA_E","Set6_Leaf_E"
"28598","4;2","F10","mTurquoise",126,"AT1G64550(E,A)+gRNA_E","Set6_Leaf_E"
"28599","4;2","F10","mScarlet",395,"AT1G64550(E,A)+gRNA_E","Set6_Leaf_E"
"28600","4;2","F10","YB_Ratio",122.2698,"AT1G64550(E,A)+gRNA_E","Set6_Leaf_E"
"28601","4;2","F11","yfp",8529,"AT1G64550(E,A)+gRNA_E","Set6_Leaf_F"
"28602","4;2","F11","mTurquoise",468,"AT1G64550(E,A)+gRNA_E","Set6_Leaf_F"
"28603","4;2","F11","mScarlet",367,"AT1G64550(E,A)+gRNA_E","Set6_Leaf_F"
"28604","4;2","F11","YB_Ratio",18.22436,"AT1G64550(E,A)+gRNA_E","Set6_Leaf_F"
"28605","4;2","F12","yfp",9511,"AT1G64550(E,A)+gRNA_E","Set6_Leaf_F"
"28606","4;2","F12","mTurquoise",303,"AT1G64550(E,A)+gRNA_E","Set6_Leaf_F"
"28607","4;2","F12","mScarlet",395,"AT1G64550(E,A)+gRNA_E","Set6_Leaf_F"
"28608","4;2","F12","YB_Ratio",31.38944,"AT1G64550(E,A)+gRNA_E","Set6_Leaf_F"
"28609","4;2","G1","yfp",2515,"AT5G42470","Set6_Leaf_A"
"28610","4;2","G1","mTurquoise",82,"AT5G42470","Set6_Leaf_A"
"28611","4;2","G1","mScarlet",417,"AT5G42470","Set6_Leaf_A"
"28612","4;2","G1","YB_Ratio",30.67073,"AT5G42470","Set6_Leaf_A"
"28613","4;2","G2","yfp",2575,"AT5G42470","Set6_Leaf_A"
"28614","4;2","G2","mTurquoise",100,"AT5G42470","Set6_Leaf_A"
"28615","4;2","G2","mScarlet",390,"AT5G42470","Set6_Leaf_A"
"28616","4;2","G2","YB_Ratio",25.75,"AT5G42470","Set6_Leaf_A"
"28617","4;2","G3","yfp",3407,"AT5G42470","Set6_Leaf_B"
"28618","4;2","G3","mTurquoise",191,"AT5G42470","Set6_Leaf_B"
"28619","4;2","G3","mScarlet",617,"AT5G42470","Set6_Leaf_B"
"28620","4;2","G3","YB_Ratio",17.8377,"AT5G42470","Set6_Leaf_B"
"28621","4;2","G4","yfp",3209,"AT5G42470","Set6_Leaf_B"
"28622","4;2","G4","mTurquoise",270,"AT5G42470","Set6_Leaf_B"
"28623","4;2","G4","mScarlet",559,"AT5G42470","Set6_Leaf_B"
"28624","4;2","G4","YB_Ratio",11.88519,"AT5G42470","Set6_Leaf_B"
"28625","4;2","G5","yfp",2286,"AT5G42470","Set6_Leaf_C"
"28626","4;2","G5","mTurquoise",102,"AT5G42470","Set6_Leaf_C"
"28627","4;2","G5","mScarlet",374,"AT5G42470","Set6_Leaf_C"
"28628","4;2","G5","YB_Ratio",22.41176,"AT5G42470","Set6_Leaf_C"
"28629","4;2","G6","yfp",2389,"AT5G42470","Set6_Leaf_C"
"28630","4;2","G6","mTurquoise",88,"AT5G42470","Set6_Leaf_C"
"28631","4;2","G6","mScarlet",337,"AT5G42470","Set6_Leaf_C"
"28632","4;2","G6","YB_Ratio",27.14773,"AT5G42470","Set6_Leaf_C"
"28633","4;2","G7","yfp",2641,"AT1G54080","Set6_Leaf_D"
"28634","4;2","G7","mTurquoise",74,"AT1G54080","Set6_Leaf_D"
"28635","4;2","G7","mScarlet",450,"AT1G54080","Set6_Leaf_D"
"28636","4;2","G7","YB_Ratio",35.68919,"AT1G54080","Set6_Leaf_D"
"28637","4;2","G8","yfp",2405,"AT1G54080","Set6_Leaf_D"
"28638","4;2","G8","mTurquoise",64,"AT1G54080","Set6_Leaf_D"
"28639","4;2","G8","mScarlet",384,"AT1G54080","Set6_Leaf_D"
"28640","4;2","G8","YB_Ratio",37.57812,"AT1G54080","Set6_Leaf_D"
"28641","4;2","G9","yfp",2145,"AT1G54080","Set6_Leaf_E"
"28642","4;2","G9","mTurquoise",56,"AT1G54080","Set6_Leaf_E"
"28643","4;2","G9","mScarlet",376,"AT1G54080","Set6_Leaf_E"
"28644","4;2","G9","YB_Ratio",38.30357,"AT1G54080","Set6_Leaf_E"
"28645","4;2","G10","yfp",2206,"AT1G54080","Set6_Leaf_E"
"28646","4;2","G10","mTurquoise",52,"AT1G54080","Set6_Leaf_E"
"28647","4;2","G10","mScarlet",364,"AT1G54080","Set6_Leaf_E"
"28648","4;2","G10","YB_Ratio",42.42308,"AT1G54080","Set6_Leaf_E"
"28649","4;2","G11","yfp",2507,"AT1G54080","Set6_Leaf_F"
"28650","4;2","G11","mTurquoise",65,"AT1G54080","Set6_Leaf_F"
"28651","4;2","G11","mScarlet",404,"AT1G54080","Set6_Leaf_F"
"28652","4;2","G11","YB_Ratio",38.56923,"AT1G54080","Set6_Leaf_F"
"28653","4;2","G12","yfp",2543,"AT1G54080","Set6_Leaf_F"
"28654","4;2","G12","mTurquoise",63,"AT1G54080","Set6_Leaf_F"
"28655","4;2","G12","mScarlet",376,"AT1G54080","Set6_Leaf_F"
"28656","4;2","G12","YB_Ratio",40.36508,"AT1G54080","Set6_Leaf_F"
"28657","4;2","H1","yfp",2133,"Null_YFP","Set6_Leaf_A"
"28658","4;2","H1","mTurquoise",122,"Null_YFP","Set6_Leaf_A"
"28659","4;2","H1","mScarlet",365,"Null_YFP","Set6_Leaf_A"
"28660","4;2","H1","YB_Ratio",17.48361,"Null_YFP","Set6_Leaf_A"
"28661","4;2","H2","yfp",2214,"Null_YFP","Set6_Leaf_A"
"28662","4;2","H2","mTurquoise",138,"Null_YFP","Set6_Leaf_A"
"28663","4;2","H2","mScarlet",411,"Null_YFP","Set6_Leaf_A"
"28664","4;2","H2","YB_Ratio",16.04348,"Null_YFP","Set6_Leaf_A"
"28665","4;2","H3","yfp",2048,"Null_YFP","Set6_Leaf_B"
"28666","4;2","H3","mTurquoise",641,"Null_YFP","Set6_Leaf_B"
"28667","4;2","H3","mScarlet",297,"Null_YFP","Set6_Leaf_B"
"28668","4;2","H3","YB_Ratio",3.195008,"Null_YFP","Set6_Leaf_B"
"28669","4;2","H4","yfp",2003,"Null_YFP","Set6_Leaf_B"
"28670","4;2","H4","mTurquoise",736,"Null_YFP","Set6_Leaf_B"
"28671","4;2","H4","mScarlet",284,"Null_YFP","Set6_Leaf_B"
"28672","4;2","H4","YB_Ratio",2.721467,"Null_YFP","Set6_Leaf_B"
"28673","4;2","H5","yfp",2038,"Null_YFP","Set6_Leaf_C"
"28674","4;2","H5","mTurquoise",91,"Null_YFP","Set6_Leaf_C"
"28675","4;2","H5","mScarlet",367,"Null_YFP","Set6_Leaf_C"
"28676","4;2","H5","YB_Ratio",22.3956,"Null_YFP","Set6_Leaf_C"
"28677","4;2","H6","yfp",2057,"Null_YFP","Set6_Leaf_C"
"28678","4;2","H6","mTurquoise",161,"Null_YFP","Set6_Leaf_C"
"28679","4;2","H6","mScarlet",365,"Null_YFP","Set6_Leaf_C"
"28680","4;2","H6","YB_Ratio",12.7764,"Null_YFP","Set6_Leaf_C"
"28681","4;2","H7","yfp",2123,"Null_YFP","Set6_Leaf_D"
"28682","4;2","H7","mTurquoise",393,"Null_YFP","Set6_Leaf_D"
"28683","4;2","H7","mScarlet",296,"Null_YFP","Set6_Leaf_D"
"28684","4;2","H7","YB_Ratio",5.402036,"Null_YFP","Set6_Leaf_D"
"28685","4;2","H8","yfp",2384,"Null_YFP","Set6_Leaf_D"
"28686","4;2","H8","mTurquoise",561,"Null_YFP","Set6_Leaf_D"
"28687","4;2","H8","mScarlet",330,"Null_YFP","Set6_Leaf_D"
"28688","4;2","H8","YB_Ratio",4.249554,"Null_YFP","Set6_Leaf_D"
"28689","4;2","H9","yfp",2255,"Null_YFP","Set6_Leaf_E"
"28690","4;2","H9","mTurquoise",99,"Null_YFP","Set6_Leaf_E"
"28691","4;2","H9","mScarlet",376,"Null_YFP","Set6_Leaf_E"
"28692","4;2","H9","YB_Ratio",22.77778,"Null_YFP","Set6_Leaf_E"
"28693","4;2","H10","yfp",2249,"Null_YFP","Set6_Leaf_E"
"28694","4;2","H10","mTurquoise",135,"Null_YFP","Set6_Leaf_E"
"28695","4;2","H10","mScarlet",397,"Null_YFP","Set6_Leaf_E"
"28696","4;2","H10","YB_Ratio",16.65926,"Null_YFP","Set6_Leaf_E"
"28697","4;2","H11","yfp",1978,"Null_YFP","Set6_Leaf_F"
"28698","4;2","H11","mTurquoise",466,"Null_YFP","Set6_Leaf_F"
"28699","4;2","H11","mScarlet",290,"Null_YFP","Set6_Leaf_F"
"28700","4;2","H11","YB_Ratio",4.244635,"Null_YFP","Set6_Leaf_F"
"28701","4;2","H12","yfp",1777,"Null_YFP","Set6_Leaf_F"
"28702","4;2","H12","mTurquoise",419,"Null_YFP","Set6_Leaf_F"
"28703","4;2","H12","mScarlet",339,"Null_YFP","Set6_Leaf_F"
"28704","4;2","H12","YB_Ratio",4.24105,"Null_YFP","Set6_Leaf_F"
"28705","4;3","A1","yfp",2453,"AT3G18480(r3,r6)+gRNA_r5","Set6_Leaf_A"
"28706","4;3","A1","mTurquoise",66,"AT3G18480(r3,r6)+gRNA_r5","Set6_Leaf_A"
"28707","4;3","A1","mScarlet",363,"AT3G18480(r3,r6)+gRNA_r5","Set6_Leaf_A"
"28708","4;3","A1","YB_Ratio",37.16667,"AT3G18480(r3,r6)+gRNA_r5","Set6_Leaf_A"
"28709","4;3","A2","yfp",2092,"AT3G18480(r3,r6)+gRNA_r5","Set6_Leaf_A"
"28710","4;3","A2","mTurquoise",61,"AT3G18480(r3,r6)+gRNA_r5","Set6_Leaf_A"
"28711","4;3","A2","mScarlet",380,"AT3G18480(r3,r6)+gRNA_r5","Set6_Leaf_A"
"28712","4;3","A2","YB_Ratio",34.29508,"AT3G18480(r3,r6)+gRNA_r5","Set6_Leaf_A"
"28713","4;3","A3","yfp",2598,"AT3G18480(r3,r6)+gRNA_r5","Set6_Leaf_B"
"28714","4;3","A3","mTurquoise",227,"AT3G18480(r3,r6)+gRNA_r5","Set6_Leaf_B"
"28715","4;3","A3","mScarlet",346,"AT3G18480(r3,r6)+gRNA_r5","Set6_Leaf_B"
"28716","4;3","A3","YB_Ratio",11.44493,"AT3G18480(r3,r6)+gRNA_r5","Set6_Leaf_B"
"28717","4;3","A4","yfp",2631,"AT3G18480(r3,r6)+gRNA_r5","Set6_Leaf_B"
"28718","4;3","A4","mTurquoise",80,"AT3G18480(r3,r6)+gRNA_r5","Set6_Leaf_B"
"28719","4;3","A4","mScarlet",362,"AT3G18480(r3,r6)+gRNA_r5","Set6_Leaf_B"
"28720","4;3","A4","YB_Ratio",32.8875,"AT3G18480(r3,r6)+gRNA_r5","Set6_Leaf_B"
"28721","4;3","A5","yfp",2895,"AT3G18480(r3,r6)+gRNA_r5","Set6_Leaf_C"
"28722","4;3","A5","mTurquoise",54,"AT3G18480(r3,r6)+gRNA_r5","Set6_Leaf_C"
"28723","4;3","A5","mScarlet",415,"AT3G18480(r3,r6)+gRNA_r5","Set6_Leaf_C"
"28724","4;3","A5","YB_Ratio",53.61111,"AT3G18480(r3,r6)+gRNA_r5","Set6_Leaf_C"
"28725","4;3","A6","yfp",2720,"AT3G18480(r3,r6)+gRNA_r5","Set6_Leaf_C"
"28726","4;3","A6","mTurquoise",65,"AT3G18480(r3,r6)+gRNA_r5","Set6_Leaf_C"
"28727","4;3","A6","mScarlet",533,"AT3G18480(r3,r6)+gRNA_r5","Set6_Leaf_C"
"28728","4;3","A6","YB_Ratio",41.84615,"AT3G18480(r3,r6)+gRNA_r5","Set6_Leaf_C"
"28729","4;3","A7","yfp",2339,"AT3G08530(r7,r5)+gRNA_B+gRNA_E","Set6_Leaf_D"
"28730","4;3","A7","mTurquoise",50,"AT3G08530(r7,r5)+gRNA_B+gRNA_E","Set6_Leaf_D"
"28731","4;3","A7","mScarlet",411,"AT3G08530(r7,r5)+gRNA_B+gRNA_E","Set6_Leaf_D"
"28732","4;3","A7","YB_Ratio",46.78,"AT3G08530(r7,r5)+gRNA_B+gRNA_E","Set6_Leaf_D"
"28733","4;3","A8","yfp",2285,"AT3G08530(r7,r5)+gRNA_B+gRNA_E","Set6_Leaf_D"
"28734","4;3","A8","mTurquoise",36,"AT3G08530(r7,r5)+gRNA_B+gRNA_E","Set6_Leaf_D"
"28735","4;3","A8","mScarlet",309,"AT3G08530(r7,r5)+gRNA_B+gRNA_E","Set6_Leaf_D"
"28736","4;3","A8","YB_Ratio",63.47222,"AT3G08530(r7,r5)+gRNA_B+gRNA_E","Set6_Leaf_D"
"28737","4;3","A9","yfp",1477,"AT3G08530(r7,r5)+gRNA_B+gRNA_E","Set6_Leaf_E"
"28738","4;3","A9","mTurquoise",27,"AT3G08530(r7,r5)+gRNA_B+gRNA_E","Set6_Leaf_E"
"28739","4;3","A9","mScarlet",303,"AT3G08530(r7,r5)+gRNA_B+gRNA_E","Set6_Leaf_E"
"28740","4;3","A9","YB_Ratio",54.7037,"AT3G08530(r7,r5)+gRNA_B+gRNA_E","Set6_Leaf_E"
"28741","4;3","A10","yfp",2372,"AT3G08530(r7,r5)+gRNA_B+gRNA_E","Set6_Leaf_E"
"28742","4;3","A10","mTurquoise",41,"AT3G08530(r7,r5)+gRNA_B+gRNA_E","Set6_Leaf_E"
"28743","4;3","A10","mScarlet",424,"AT3G08530(r7,r5)+gRNA_B+gRNA_E","Set6_Leaf_E"
"28744","4;3","A10","YB_Ratio",57.85366,"AT3G08530(r7,r5)+gRNA_B+gRNA_E","Set6_Leaf_E"
"28745","4;3","A11","yfp",2112,"AT3G08530(r7,r5)+gRNA_B+gRNA_E","Set6_Leaf_F"
"28746","4;3","A11","mTurquoise",49,"AT3G08530(r7,r5)+gRNA_B+gRNA_E","Set6_Leaf_F"
"28747","4;3","A11","mScarlet",362,"AT3G08530(r7,r5)+gRNA_B+gRNA_E","Set6_Leaf_F"
"28748","4;3","A11","YB_Ratio",43.10204,"AT3G08530(r7,r5)+gRNA_B+gRNA_E","Set6_Leaf_F"
"28749","4;3","A12","yfp",2186,"AT3G08530(r7,r5)+gRNA_B+gRNA_E","Set6_Leaf_F"
"28750","4;3","A12","mTurquoise",61,"AT3G08530(r7,r5)+gRNA_B+gRNA_E","Set6_Leaf_F"
"28751","4;3","A12","mScarlet",373,"AT3G08530(r7,r5)+gRNA_B+gRNA_E","Set6_Leaf_F"
"28752","4;3","A12","YB_Ratio",35.83607,"AT3G08530(r7,r5)+gRNA_B+gRNA_E","Set6_Leaf_F"
"28753","4;3","B1","yfp",2327,"AT3G18480(r3,r6)+gRNA_r3+gRNA_r5","Set6_Leaf_A"
"28754","4;3","B1","mTurquoise",38,"AT3G18480(r3,r6)+gRNA_r3+gRNA_r5","Set6_Leaf_A"
"28755","4;3","B1","mScarlet",307,"AT3G18480(r3,r6)+gRNA_r3+gRNA_r5","Set6_Leaf_A"
"28756","4;3","B1","YB_Ratio",61.23684,"AT3G18480(r3,r6)+gRNA_r3+gRNA_r5","Set6_Leaf_A"
"28757","4;3","B2","yfp",2369,"AT3G18480(r3,r6)+gRNA_r3+gRNA_r5","Set6_Leaf_A"
"28758","4;3","B2","mTurquoise",46,"AT3G18480(r3,r6)+gRNA_r3+gRNA_r5","Set6_Leaf_A"
"28759","4;3","B2","mScarlet",329,"AT3G18480(r3,r6)+gRNA_r3+gRNA_r5","Set6_Leaf_A"
"28760","4;3","B2","YB_Ratio",51.5,"AT3G18480(r3,r6)+gRNA_r3+gRNA_r5","Set6_Leaf_A"
"28761","4;3","B3","yfp",2681,"AT3G18480(r3,r6)+gRNA_r3+gRNA_r5","Set6_Leaf_B"
"28762","4;3","B3","mTurquoise",240,"AT3G18480(r3,r6)+gRNA_r3+gRNA_r5","Set6_Leaf_B"
"28763","4;3","B3","mScarlet",302,"AT3G18480(r3,r6)+gRNA_r3+gRNA_r5","Set6_Leaf_B"
"28764","4;3","B3","YB_Ratio",11.17083,"AT3G18480(r3,r6)+gRNA_r3+gRNA_r5","Set6_Leaf_B"
"28765","4;3","B4","yfp",2764,"AT3G18480(r3,r6)+gRNA_r3+gRNA_r5","Set6_Leaf_B"
"28766","4;3","B4","mTurquoise",275,"AT3G18480(r3,r6)+gRNA_r3+gRNA_r5","Set6_Leaf_B"
"28767","4;3","B4","mScarlet",272,"AT3G18480(r3,r6)+gRNA_r3+gRNA_r5","Set6_Leaf_B"
"28768","4;3","B4","YB_Ratio",10.05091,"AT3G18480(r3,r6)+gRNA_r3+gRNA_r5","Set6_Leaf_B"
"28769","4;3","B5","yfp",2455,"AT3G18480(r3,r6)+gRNA_r3+gRNA_r5","Set6_Leaf_C"
"28770","4;3","B5","mTurquoise",72,"AT3G18480(r3,r6)+gRNA_r3+gRNA_r5","Set6_Leaf_C"
"28771","4;3","B5","mScarlet",383,"AT3G18480(r3,r6)+gRNA_r3+gRNA_r5","Set6_Leaf_C"
"28772","4;3","B5","YB_Ratio",34.09722,"AT3G18480(r3,r6)+gRNA_r3+gRNA_r5","Set6_Leaf_C"
"28773","4;3","B6","yfp",2835,"AT3G18480(r3,r6)+gRNA_r3+gRNA_r5","Set6_Leaf_C"
"28774","4;3","B6","mTurquoise",122,"AT3G18480(r3,r6)+gRNA_r3+gRNA_r5","Set6_Leaf_C"
"28775","4;3","B6","mScarlet",393,"AT3G18480(r3,r6)+gRNA_r3+gRNA_r5","Set6_Leaf_C"
"28776","4;3","B6","YB_Ratio",23.2377,"AT3G18480(r3,r6)+gRNA_r3+gRNA_r5","Set6_Leaf_C"
"28777","4;3","B7","yfp",2621,"AT3G08530(r7,r5)+gRNA_r7+gRNA_E","Set6_Leaf_D"
"28778","4;3","B7","mTurquoise",61,"AT3G08530(r7,r5)+gRNA_r7+gRNA_E","Set6_Leaf_D"
"28779","4;3","B7","mScarlet",371,"AT3G08530(r7,r5)+gRNA_r7+gRNA_E","Set6_Leaf_D"
"28780","4;3","B7","YB_Ratio",42.96721,"AT3G08530(r7,r5)+gRNA_r7+gRNA_E","Set6_Leaf_D"
"28781","4;3","B8","yfp",2572,"AT3G08530(r7,r5)+gRNA_r7+gRNA_E","Set6_Leaf_D"
"28782","4;3","B8","mTurquoise",60,"AT3G08530(r7,r5)+gRNA_r7+gRNA_E","Set6_Leaf_D"
"28783","4;3","B8","mScarlet",394,"AT3G08530(r7,r5)+gRNA_r7+gRNA_E","Set6_Leaf_D"
"28784","4;3","B8","YB_Ratio",42.86667,"AT3G08530(r7,r5)+gRNA_r7+gRNA_E","Set6_Leaf_D"
"28785","4;3","B9","yfp",2068,"AT3G08530(r7,r5)+gRNA_r7+gRNA_E","Set6_Leaf_E"
"28786","4;3","B9","mTurquoise",44,"AT3G08530(r7,r5)+gRNA_r7+gRNA_E","Set6_Leaf_E"
"28787","4;3","B9","mScarlet",391,"AT3G08530(r7,r5)+gRNA_r7+gRNA_E","Set6_Leaf_E"
"28788","4;3","B9","YB_Ratio",47,"AT3G08530(r7,r5)+gRNA_r7+gRNA_E","Set6_Leaf_E"
"28789","4;3","B10","yfp",1967,"AT3G08530(r7,r5)+gRNA_r7+gRNA_E","Set6_Leaf_E"
"28790","4;3","B10","mTurquoise",66,"AT3G08530(r7,r5)+gRNA_r7+gRNA_E","Set6_Leaf_E"
"28791","4;3","B10","mScarlet",352,"AT3G08530(r7,r5)+gRNA_r7+gRNA_E","Set6_Leaf_E"
"28792","4;3","B10","YB_Ratio",29.80303,"AT3G08530(r7,r5)+gRNA_r7+gRNA_E","Set6_Leaf_E"
"28793","4;3","B11","yfp",2643,"AT3G08530(r7,r5)+gRNA_r7+gRNA_E","Set6_Leaf_F"
"28794","4;3","B11","mTurquoise",66,"AT3G08530(r7,r5)+gRNA_r7+gRNA_E","Set6_Leaf_F"
"28795","4;3","B11","mScarlet",463,"AT3G08530(r7,r5)+gRNA_r7+gRNA_E","Set6_Leaf_F"
"28796","4;3","B11","YB_Ratio",40.04545,"AT3G08530(r7,r5)+gRNA_r7+gRNA_E","Set6_Leaf_F"
"28797","4;3","B12","yfp",2716,"AT3G08530(r7,r5)+gRNA_r7+gRNA_E","Set6_Leaf_F"
"28798","4;3","B12","mTurquoise",64,"AT3G08530(r7,r5)+gRNA_r7+gRNA_E","Set6_Leaf_F"
"28799","4;3","B12","mScarlet",364,"AT3G08530(r7,r5)+gRNA_r7+gRNA_E","Set6_Leaf_F"
"28800","4;3","B12","YB_Ratio",42.4375,"AT3G08530(r7,r5)+gRNA_r7+gRNA_E","Set6_Leaf_F"
"28801","4;3","C1","yfp",2407,"AT3G18480(r3,r6)+gRNA_r6+gRNA_r5","Set6_Leaf_A"
"28802","4;3","C1","mTurquoise",71,"AT3G18480(r3,r6)+gRNA_r6+gRNA_r5","Set6_Leaf_A"
"28803","4;3","C1","mScarlet",346,"AT3G18480(r3,r6)+gRNA_r6+gRNA_r5","Set6_Leaf_A"
"28804","4;3","C1","YB_Ratio",33.90141,"AT3G18480(r3,r6)+gRNA_r6+gRNA_r5","Set6_Leaf_A"
"28805","4;3","C2","yfp",2461,"AT3G18480(r3,r6)+gRNA_r6+gRNA_r5","Set6_Leaf_A"
"28806","4;3","C2","mTurquoise",98,"AT3G18480(r3,r6)+gRNA_r6+gRNA_r5","Set6_Leaf_A"
"28807","4;3","C2","mScarlet",356,"AT3G18480(r3,r6)+gRNA_r6+gRNA_r5","Set6_Leaf_A"
"28808","4;3","C2","YB_Ratio",25.11224,"AT3G18480(r3,r6)+gRNA_r6+gRNA_r5","Set6_Leaf_A"
"28809","4;3","C3","yfp",2990,"AT3G18480(r3,r6)+gRNA_r6+gRNA_r5","Set6_Leaf_B"
"28810","4;3","C3","mTurquoise",306,"AT3G18480(r3,r6)+gRNA_r6+gRNA_r5","Set6_Leaf_B"
"28811","4;3","C3","mScarlet",299,"AT3G18480(r3,r6)+gRNA_r6+gRNA_r5","Set6_Leaf_B"
"28812","4;3","C3","YB_Ratio",9.771242,"AT3G18480(r3,r6)+gRNA_r6+gRNA_r5","Set6_Leaf_B"
"28813","4;3","C4","yfp",3539,"AT3G18480(r3,r6)+gRNA_r6+gRNA_r5","Set6_Leaf_B"
"28814","4;3","C4","mTurquoise",252,"AT3G18480(r3,r6)+gRNA_r6+gRNA_r5","Set6_Leaf_B"
"28815","4;3","C4","mScarlet",357,"AT3G18480(r3,r6)+gRNA_r6+gRNA_r5","Set6_Leaf_B"
"28816","4;3","C4","YB_Ratio",14.04365,"AT3G18480(r3,r6)+gRNA_r6+gRNA_r5","Set6_Leaf_B"
"28817","4;3","C5","yfp",2965,"AT3G18480(r3,r6)+gRNA_r6+gRNA_r5","Set6_Leaf_C"
"28818","4;3","C5","mTurquoise",149,"AT3G18480(r3,r6)+gRNA_r6+gRNA_r5","Set6_Leaf_C"
"28819","4;3","C5","mScarlet",428,"AT3G18480(r3,r6)+gRNA_r6+gRNA_r5","Set6_Leaf_C"
"28820","4;3","C5","YB_Ratio",19.89933,"AT3G18480(r3,r6)+gRNA_r6+gRNA_r5","Set6_Leaf_C"
